Cpu_php,Net_In_Global,Disque_write_global,Ram_http,Net_Out_Global,Nb_connection_mysql,Nb_process_php,Cpu_http,Cpu_global,Nb_process_http
26.07,0.02,299.07,3.5,0.03,47.0,101.0,0.46,7.75,288.0
26.08,0.02,206.39,2.9,0.03,31.0,101.0,0.06,5.1,325.0
26.07,0.02,187.18,3.3,0.03,39.0,101.0,0.33,5.63,286.0
26.07,0.02,268.48,3.0,0.03,33.0,101.0,0.06,12.9,338.0
26.08,0.02,201.41,4.7,0.03,44.0,101.0,1.69,7.41,236.0
26.07,0.02,358.53,3.1,0.03,31.0,101.0,0.06,4.93,349.0
26.09,0.02,299.52,3.5,0.03,47.0,101.0,0.34,5.56,252.0
26.11,0.02,226.12,3.3,0.03,25.0,101.0,0.12,4.93,370.0
26.11,0.02,296.42,3.2,0.03,44.0,101.0,0.07,7.24,315.0
26.09,0.02,268.43,2.9,0.03,44.0,101.0,0.05,5.0,325.0
26.12,0.02,226.64,3.3,0.03,45.0,101.0,0.47,5.97,230.0
26.11,0.02,332.39,3.1,0.03,27.0,101.0,0.03,5.37,348.0
26.12,0.02,286.02,3.5,0.03,47.0,101.0,0.49,12.32,250.0
26.12,0.02,330.57,3.3,0.03,26.0,101.0,0.1,7.12,370.0
26.14,0.02,254.78,3.7,0.03,34.0,101.0,0.18,6.48,306.0
26.16,0.02,326.77,3.5,0.03,27.0,101.0,0.06,5.69,390.0
26.14,0.02,190.97,3.7,0.03,49.0,101.0,0.51,5.13,260.0
26.13,0.02,335.02,3.1,0.03,33.0,101.0,0.09,9.1,349.0
26.14,0.02,267.81,3.8,0.03,42.0,101.0,0.67,6.53,283.0
26.14,0.02,332.96,3.0,0.03,31.0,101.0,0.06,4.87,338.0
26.14,0.02,294.78,3.5,0.03,53.0,101.0,0.56,6.08,338.0
26.16,0.02,336.88,3.0,0.03,32.0,101.0,0.04,8.12,287.0
26.14,0.02,204.87,3.7,0.03,35.0,101.0,0.12,6.3,360.0
26.12,0.02,326.67,3.0,0.03,33.0,101.0,0.19,5.51,283.0
26.14,0.02,260.81,4.0,0.03,40.0,101.0,1.18,6.28,389.0
26.12,0.02,290.29,3.5,0.03,29.0,101.0,0.09,5.0,329.0
26.14,0.02,227.73,3.3,0.03,38.0,101.0,0.31,5.17,316.0
26.12,0.02,318.52,2.7,0.03,27.0,101.0,0.28,5.02,259.0
26.12,0.02,197.48,3.5,0.03,46.0,101.0,0.66,7.28,342.0
26.11,0.02,330.77,3.2,0.03,32.0,101.0,0.13,4.87,303.0
26.11,0.02,236.05,3.4,0.03,39.0,101.0,0.79,6.26,329.0
26.11,0.02,325.87,3.2,0.03,25.0,101.0,0.07,5.33,298.0
26.12,0.02,255.38,3.6,0.03,47.0,101.0,0.73,5.96,344.0
26.12,0.02,218.68,3.1,0.03,27.0,101.0,0.05,14.38,296.0
26.13,0.02,217.9,3.4,0.03,45.0,101.0,0.38,7.68,322.0
26.12,0.02,321.07,3.3,0.03,29.0,101.0,0.07,5.32,311.0
26.14,0.02,246.14,3.7,0.03,46.0,101.0,1.07,7.54,367.0
26.14,0.02,297.8,3.2,0.03,30.0,101.0,0.14,6.41,305.0
26.12,0.02,237.7,3.6,0.03,45.0,101.0,0.78,6.33,356.0
26.13,0.02,390.23,3.6,0.03,38.0,101.0,0.1,4.96,341.0
26.14,0.02,230.08,3.2,0.03,55.0,101.0,0.69,5.02,317.0
26.14,0.02,325.42,3.3,0.03,26.0,101.0,0.27,5.67,317.0
26.14,0.02,267.79,3.9,0.03,53.0,101.0,1.11,5.07,388.0
25.64,0.02,324.04,2.9,0.03,28.0,101.0,0.09,6.82,280.0
24.34,0.02,368.49,3.7,0.03,50.0,101.0,0.81,6.74,360.0
26.18,0.02,518.7,3.3,0.03,25.0,101.0,0.19,5.74,313.0
26.62,0.02,203.46,4.3,0.03,60.0,101.0,0.3,5.65,423.0
26.26,0.02,336.63,3.0,0.03,26.0,101.0,0.16,6.09,285.0
26.31,0.02,225.45,3.3,0.03,54.0,101.0,1.1,6.01,322.0
25.95,0.02,333.5,2.9,0.03,34.0,101.0,0.06,5.24,277.0
26.34,0.02,212.74,3.4,0.03,48.0,101.0,0.78,5.33,338.0
26.3,0.02,215.54,3.0,0.03,31.0,101.0,0.11,5.63,289.0
26.66,0.03,216.37,3.7,0.03,53.0,101.0,0.79,8.44,363.0
26.55,0.02,311.12,3.2,0.03,34.0,101.0,0.23,6.73,307.0
26.64,0.03,215.93,3.6,0.09,66.0,101.0,3.17,8.3,354.0
26.6,0.03,304.08,2.9,0.03,30.0,101.0,0.06,5.78,279.0
26.66,0.02,275.54,3.3,0.03,57.0,101.0,0.24,6.11,325.0
26.44,0.02,8718.53,2.9,0.03,109.0,101.0,0.01,5.79,279.0
27.15,0.03,253.52,3.6,0.03,81.0,102.0,0.82,7.68,354.0
26.65,0.02,330.2,3.0,0.03,30.0,102.0,0.07,5.57,286.0
26.36,0.02,253.11,3.6,0.03,60.0,101.0,2.17,5.42,351.0
26.26,0.03,323.94,3.2,0.03,28.0,101.0,0.12,5.68,308.0
26.31,0.02,281.27,3.5,0.03,74.0,101.0,2.36,5.45,351.0
26.27,0.02,291.2,3.8,0.03,32.0,101.0,0.28,4.72,376.0
26.3,0.03,259.29,3.6,0.03,72.0,101.0,1.98,6.49,353.0
26.16,0.02,339.06,3.2,0.03,36.0,101.0,0.22,5.3,313.0
26.17,0.03,228.78,3.7,0.07,68.0,101.0,5.58,6.73,364.0
26.02,0.03,210.59,3.2,0.03,24.0,101.0,0.16,5.33,313.0
26.05,0.02,310.48,3.5,0.03,69.0,101.0,1.76,5.16,345.0
25.86,0.02,217.53,3.3,0.03,31.0,101.0,0.18,5.61,322.0
25.93,0.03,335.3,3.8,0.03,71.0,101.0,2.41,5.85,383.0
25.79,0.02,199.32,3.1,0.03,29.0,101.0,0.23,5.89,303.0
25.76,0.02,350.34,3.5,0.03,73.0,101.0,2.48,5.03,345.0
25.73,0.03,313.61,3.1,0.03,31.0,101.0,0.21,5.04,297.0
25.67,0.02,313.13,3.4,0.03,78.0,101.0,1.09,5.37,335.0
25.59,0.02,201.28,2.9,0.03,31.0,101.0,0.18,5.35,285.0
25.59,0.03,291.17,3.7,0.03,63.0,101.0,1.88,5.33,374.0
25.53,0.02,307.57,3.6,0.03,35.0,101.0,0.09,5.7,345.0
25.54,0.02,524.42,3.6,0.03,72.0,101.0,3.43,9.22,360.0
25.48,0.03,354.24,3.2,0.03,28.0,101.0,0.07,5.31,316.0
25.48,0.02,466.34,3.7,0.03,76.0,101.0,2.16,6.31,369.0
25.38,0.02,257.87,3.1,0.03,23.0,101.0,0.07,8.92,301.0
25.42,0.03,405.19,3.5,0.03,79.0,101.0,0.88,5.83,350.0
25.32,0.02,258.84,3.2,0.03,21.0,101.0,0.14,4.6,314.0
25.31,0.02,599.92,3.6,0.03,63.0,101.0,1.48,5.13,357.0
25.29,0.03,284.32,4.3,0.03,31.0,101.0,0.34,4.46,431.0
25.27,0.02,515.65,3.6,0.03,72.0,101.0,0.96,9.28,357.0
25.25,0.02,280.08,3.3,0.03,33.0,101.0,0.24,4.67,327.0
25.24,0.03,419.35,3.6,0.03,70.0,101.0,0.31,5.3,362.0
25.19,0.02,357.58,3.3,0.03,28.0,101.0,0.07,5.21,324.0
25.44,0.02,384.88,3.4,0.03,70.0,101.0,0.45,5.31,342.0
24.68,0.03,312.39,3.3,0.03,25.0,101.0,0.21,5.73,329.0
24.68,0.02,514.2,3.9,0.03,76.0,101.0,1.87,5.14,391.0
24.62,0.02,235.3,3.1,0.03,28.0,101.0,0.15,4.52,303.0
24.95,0.03,445.33,3.9,0.03,64.0,101.0,2.22,6.29,388.0
24.95,0.02,345.58,3.2,0.03,40.0,101.0,0.14,6.4,310.0
25.09,0.02,624.17,3.6,0.03,74.0,101.0,4.26,6.54,360.0
25.17,0.03,242.54,2.9,0.03,26.0,101.0,0.05,5.82,281.0
25.21,0.02,507.62,3.5,0.03,64.0,101.0,0.7,6.49,344.0
25.07,0.02,324.25,3.6,0.03,27.0,101.0,0.28,5.75,354.0
25.21,0.03,504.12,4.2,0.04,74.0,101.0,2.42,5.7,425.0
25.12,0.02,286.59,3.3,0.03,28.0,101.0,0.23,5.16,326.0
25.15,0.02,551.97,3.8,0.03,69.0,101.0,1.21,5.9,374.0
25.12,0.03,269.2,3.5,0.03,21.0,101.0,0.19,5.46,342.0
25.18,0.02,621.48,3.5,0.03,64.0,101.0,1.45,6.19,350.0
25.19,0.02,348.26,3.7,0.03,28.0,101.0,0.28,4.89,364.0
25.3,0.03,534.69,4.6,0.04,96.0,101.0,1.41,6.09,465.0
25.28,0.02,235.03,3.3,0.03,32.0,101.0,0.12,4.92,323.0
25.27,0.02,573.92,3.8,0.03,80.0,101.0,2.03,6.32,378.0
25.29,0.03,275.71,3.4,0.03,43.0,101.0,0.14,5.62,336.0
25.29,0.02,523.02,3.3,0.03,79.0,101.0,0.18,5.75,330.0
25.33,0.02,233.72,3.7,0.03,27.0,101.0,0.33,5.61,366.0
25.34,0.03,342.75,3.6,0.03,102.0,101.0,2.21,5.55,380.0
25.36,0.02,277.04,3.4,0.03,24.0,101.0,0.27,5.86,333.0
25.39,0.02,450.78,3.7,0.03,79.0,101.0,6.17,7.82,374.0
25.44,0.03,201.83,3.3,0.03,27.0,101.0,0.08,5.49,324.0
25.51,0.02,489.32,3.6,0.03,81.0,101.0,1.51,6.41,356.0
25.5,0.02,261.38,3.3,0.03,28.0,101.0,0.14,4.77,323.0
25.49,0.03,536.73,4.1,0.03,81.0,101.0,2.31,5.89,414.0
25.52,0.02,279.73,3.2,0.03,21.0,101.0,0.22,7.4,310.0
25.54,0.02,542.48,3.5,0.03,67.0,101.0,2.33,7.05,357.0
25.55,0.03,270.44,2.9,0.03,25.0,101.0,0.08,4.43,285.0
25.59,0.02,490.88,3.4,0.03,65.0,101.0,5.31,7.08,341.0
25.52,0.02,191.83,3.0,0.03,29.0,101.0,0.24,3.97,297.0
25.48,0.03,434.7,3.6,0.03,71.0,101.0,3.13,5.74,382.0
25.41,0.02,291.45,3.1,0.03,27.0,101.0,0.32,5.25,299.0
25.4,0.03,812.83,3.6,0.03,69.0,101.0,0.03,6.1,365.0
25.38,0.03,311.13,3.2,0.03,20.0,101.0,0.39,4.78,312.0
25.34,0.02,414.37,3.4,0.03,75.0,101.0,0.04,5.39,341.0
25.27,0.02,336.73,2.9,0.03,24.0,101.0,0.23,4.56,286.0
25.28,0.03,447.43,3.5,0.03,72.0,101.0,0.45,5.26,365.0
25.21,0.02,229.41,2.8,0.03,26.0,101.0,0.12,3.91,274.0
25.21,0.02,492.3,3.8,0.03,95.0,101.0,0.05,5.87,394.0
25.18,0.03,354.62,3.5,0.03,29.0,101.0,0.71,4.68,354.0
25.14,0.02,408.93,3.2,0.03,69.0,101.0,0.22,4.78,325.0
25.12,0.02,315.16,3.0,0.03,35.0,101.0,0.36,5.17,300.0
25.09,0.03,397.87,3.8,0.03,94.0,101.0,0.11,7.66,384.0
25.06,0.02,270.98,3.0,0.03,30.0,101.0,0.47,4.82,303.0
25.11,0.03,661.73,3.7,0.04,95.0,101.0,0.08,9.29,383.0
25.13,0.02,304.34,3.6,0.03,31.0,101.0,0.2,7.77,360.0
25.24,0.02,463.46,4.0,0.03,95.0,101.0,0.06,7.77,389.0
25.38,0.02,495.24,3.9,0.03,38.0,101.0,0.18,6.87,379.0
25.53,0.03,422.35,3.8,0.03,81.0,101.0,0.09,8.7,373.0
25.65,0.02,525.51,3.4,0.03,35.0,101.0,0.14,6.95,330.0
25.77,0.02,463.97,4.3,0.03,105.0,101.0,0.07,7.59,436.0
25.91,0.03,233.32,4.2,0.03,50.0,101.0,0.41,6.45,410.0
26.07,0.02,317.39,4.4,0.03,107.0,101.0,0.09,8.71,436.0
26.19,0.02,496.26,4.1,0.03,34.0,101.0,0.36,5.42,398.0
26.31,0.03,448.62,4.2,0.03,31.0,101.0,0.09,7.58,420.0
26.62,0.02,318.56,4.0,0.03,31.0,101.0,0.1,7.92,386.0
26.94,0.03,574.63,5.0,0.03,108.0,101.0,0.23,14.85,503.0
27.36,0.02,244.22,4.2,0.03,43.0,101.0,0.05,9.72,401.0
27.75,0.02,261.49,4.8,0.03,59.0,101.0,0.09,13.99,471.0
28.26,0.02,491.82,4.2,0.03,61.0,101.0,0.01,11.39,402.0
28.78,0.02,314.18,4.5,0.03,47.0,101.0,0.21,13.4,437.0
29.24,0.02,277.61,4.8,0.03,56.0,101.0,0.07,13.32,461.0
29.69,0.02,469.58,4.9,0.03,44.0,101.0,0.09,16.82,486.0
30.16,0.02,333.56,4.7,0.03,73.0,101.0,0.03,16.39,455.0
35.83,0.02,443.35,5.5,0.03,55.0,106.0,0.18,29.32,533.0
42.42,0.02,260.84,4.6,0.03,78.0,111.0,0.01,20.0,439.0
41.84,0.02,336.67,5.2,0.03,57.0,106.0,0.07,22.5,509.0
44.73,0.02,300.52,5.2,0.03,57.0,108.0,0.09,26.83,501.0
49.69,0.03,551.67,5.4,0.05,60.0,113.0,0.09,29.31,526.0
59.37,0.02,478.44,6.0,0.04,96.0,123.0,0.04,43.82,576.0
63.67,0.02,893.14,5.8,0.03,85.0,122.0,0.03,34.99,569.0
76.31,0.02,444.93,5.5,0.03,76.0,126.0,0.03,34.14,523.0
80.31,0.02,526.55,6.0,0.04,72.0,126.0,0.01,39.38,574.0
90.8,0.02,427.38,6.0,0.03,106.0,142.0,0.06,44.0,579.0
83.89,0.02,444.12,5.4,0.04,106.0,126.0,0.04,40.22,526.0
88.14,0.02,368.68,5.7,0.04,108.0,151.0,0.04,54.35,543.0
80.83,0.02,354.37,6.2,0.03,75.0,146.0,0.05,54.97,589.0
75.92,0.02,725.42,6.1,0.04,139.0,131.0,0.06,49.67,576.0
80.81,0.02,610.36,6.2,0.04,138.0,129.0,2.69,42.43,591.0
81.66,0.02,333.55,7.2,0.04,100.0,149.0,0.03,53.45,682.0
88.11,0.02,709.69,6.4,0.04,102.0,146.0,0.01,46.27,603.0
86.28,0.02,595.85,6.5,0.04,119.0,143.0,0.03,44.57,608.0
88.9,0.02,409.28,7.0,0.04,141.0,143.0,0.01,51.13,680.0
83.88,0.02,349.34,6.2,0.04,84.0,139.0,0.01,47.4,581.0
97.47,0.02,231.88,6.4,0.04,163.0,144.0,0.01,63.55,608.0
79.13,0.02,396.57,6.2,0.03,87.0,138.0,0.02,63.97,590.0
77.96,0.02,346.07,6.4,0.04,129.0,136.0,0.0,43.34,607.0
74.54,0.02,360.36,6.1,0.04,126.0,124.0,0.0,37.93,575.0
89.69,0.02,301.94,6.7,0.04,88.0,162.0,0.0,67.0,643.0
79.9,0.02,525.74,6.3,0.04,112.0,140.0,0.07,40.59,595.0
108.4,0.02,499.6,7.3,0.04,197.0,176.0,0.03,74.6,717.0
92.89,0.02,385.25,7.9,0.04,173.0,216.0,0.01,83.99,752.0
84.8,0.02,486.89,7.4,0.04,217.0,174.0,0.0,79.25,694.0
82.23,0.02,377.47,8.1,0.04,105.0,214.0,0.01,87.55,771.0
91.49,0.02,295.19,7.0,0.04,267.0,176.0,0.0,75.02,690.0
76.99,0.02,413.74,8.3,0.04,114.0,219.0,0.03,95.11,785.0
85.72,0.02,417.61,7.9,0.04,238.0,205.0,0.0,107.53,759.0
83.83,0.02,337.85,8.5,0.04,172.0,220.0,0.02,109.98,809.0
99.03,0.02,440.5,8.1,0.04,289.0,206.0,0.01,118.1,808.0
87.41,0.02,330.56,9.4,0.04,189.0,257.0,0.01,137.18,883.0
90.01,0.02,309.99,9.9,0.04,329.0,252.0,0.01,178.81,929.0
90.29,0.02,463.43,9.4,0.05,276.0,257.0,0.0,166.87,872.0
85.97,0.02,347.17,9.7,0.04,295.0,248.0,0.0,138.58,916.0
88.44,0.02,519.11,10.0,0.04,246.0,257.0,0.01,174.59,943.0
88.27,0.02,449.82,10.0,0.05,376.0,257.0,0.03,202.63,951.0
87.76,0.02,332.6,9.8,0.04,221.0,257.0,0.01,162.26,913.0
87.53,0.02,242.86,10.0,0.04,348.0,257.0,0.0,195.81,951.0
82.05,0.02,408.88,7.8,0.04,104.0,99.0,0.08,16.56,727.0
77.29,0.02,579.88,7.1,0.04,118.0,137.0,0.03,72.41,673.0
88.57,0.02,323.65,6.6,0.04,64.0,153.0,0.01,71.61,616.0
86.01,0.03,505.34,6.3,0.04,164.0,135.0,0.01,58.24,621.0
65.08,0.02,930.51,5.5,0.03,67.0,117.0,0.01,27.9,507.0
69.64,0.02,426.67,5.2,0.03,54.0,107.0,0.03,39.45,553.0
72.42,0.03,327.56,5.1,0.03,69.0,107.0,0.03,32.44,474.0
78.17,0.02,299.61,4.8,0.03,91.0,106.0,0.08,46.91,552.0
73.93,0.02,260.85,5.3,0.03,78.0,111.0,0.06,20.9,497.0
88.17,0.02,404.17,4.8,0.03,71.0,124.0,0.06,35.99,548.0
74.94,0.02,328.23,5.4,0.03,104.0,111.0,0.03,24.36,503.0
76.32,0.02,377.93,5.2,0.03,71.0,107.0,0.23,30.55,551.0
82.4,0.02,390.93,5.1,0.03,53.0,122.0,0.02,31.04,482.0
81.21,0.02,303.32,4.7,0.03,104.0,113.0,0.26,32.37,540.0
82.89,0.02,369.42,5.6,0.03,57.0,117.0,0.01,52.13,533.0
86.26,0.02,379.75,4.8,0.03,88.0,120.0,0.14,39.35,554.0
86.61,0.02,339.91,6.2,0.04,80.0,131.0,0.03,48.8,588.0
88.74,0.02,278.19,5.8,0.03,120.0,136.0,0.03,48.11,584.0
78.38,0.02,347.81,5.7,0.04,78.0,119.0,0.0,39.03,541.0
89.59,0.02,299.82,5.0,0.03,100.0,135.0,0.21,46.76,538.0
85.19,0.02,396.46,6.2,0.03,97.0,127.0,0.03,45.1,599.0
94.16,0.02,388.18,4.9,0.03,156.0,148.0,0.08,59.79,510.0
78.19,0.02,446.11,6.1,0.03,107.0,121.0,0.03,54.46,578.0
80.83,0.02,390.68,4.7,0.03,111.0,121.0,0.18,36.61,466.0
77.02,0.02,585.11,5.5,0.04,82.0,119.0,0.0,36.38,512.0
75.88,0.02,365.65,4.4,0.03,88.0,113.0,0.8,32.16,442.0
81.6,0.02,355.76,5.7,0.03,82.0,118.0,0.07,32.3,541.0
82.82,0.02,505.57,5.3,0.03,125.0,121.0,0.15,47.56,502.0
82.13,0.02,340.44,6.3,0.04,72.0,120.0,0.04,39.59,601.0
86.97,0.02,567.05,6.4,0.04,100.0,134.0,0.04,45.03,604.0
80.38,0.02,424.74,5.8,0.03,81.0,119.0,0.03,32.99,603.0
71.7,0.02,361.19,5.5,0.03,94.0,110.0,0.15,28.57,510.0
82.74,0.02,394.05,5.3,0.03,86.0,126.0,0.03,41.87,555.0
87.99,0.02,368.55,6.3,0.03,135.0,150.0,0.17,38.34,506.0
79.74,0.02,1160.13,5.1,0.03,117.0,121.0,0.04,36.78,534.0
89.01,0.03,544.27,6.2,0.03,110.0,133.0,0.36,42.6,527.0
85.69,0.02,442.93,5.8,0.03,92.0,130.0,0.02,53.84,606.0
96.14,0.02,414.35,6.5,0.03,143.0,155.0,0.26,65.81,565.0
74.21,0.02,444.73,5.5,0.04,85.0,115.0,0.03,38.63,577.0
77.84,0.02,347.04,5.8,0.03,92.0,117.0,0.23,45.19,511.0
80.22,0.02,1099.67,5.2,0.03,54.0,116.0,0.03,34.21,546.0
80.27,0.02,521.98,5.2,0.03,92.0,115.0,0.31,34.17,492.0
75.36,0.02,332.11,5.3,0.02,74.0,108.0,0.02,33.6,504.0
83.59,0.02,375.53,7.0,0.03,93.0,133.0,0.04,46.46,673.0
78.16,0.02,361.27,6.4,0.04,69.0,112.0,0.06,33.76,597.0
86.49,0.02,354.38,6.6,0.03,121.0,130.0,0.01,37.28,630.0
73.88,0.02,624.07,6.0,0.04,62.0,122.0,0.03,40.17,565.0
83.06,0.02,730.42,6.8,0.04,123.0,129.0,0.04,37.75,638.0
79.21,0.03,399.77,6.9,0.04,71.0,116.0,0.24,31.81,650.0
77.64,0.02,459.24,6.9,0.03,129.0,123.0,0.04,29.26,654.0
78.87,0.02,458.47,6.1,0.04,68.0,113.0,0.05,30.62,576.0
79.74,0.02,452.09,6.7,0.04,106.0,113.0,0.04,33.21,636.0
81.74,0.03,492.07,6.0,0.03,50.0,114.0,0.06,27.23,564.0
79.48,0.02,459.24,5.6,0.04,67.0,110.0,0.06,25.85,533.0
77.67,0.02,581.38,4.9,0.03,77.0,111.0,0.03,25.69,452.0
76.9,0.03,328.52,6.3,0.03,80.0,109.0,0.03,22.3,593.0
76.86,0.02,348.28,5.8,0.03,77.0,109.0,0.03,23.99,550.0
77.61,0.02,466.72,6.3,0.03,72.0,111.0,0.06,20.36,595.0
73.67,0.03,359.76,5.7,0.04,64.0,105.0,0.04,17.59,539.0
75.28,0.02,414.17,6.6,0.04,63.0,107.0,0.05,28.16,628.0
75.61,0.02,534.25,5.9,0.03,39.0,108.0,0.01,22.35,555.0
74.78,0.03,391.63,5.8,0.04,94.0,106.0,0.09,27.48,547.0
73.98,0.02,596.17,4.9,0.03,32.0,105.0,0.04,23.6,463.0
74.01,0.02,713.88,6.4,0.04,81.0,106.0,0.12,23.48,620.0
73.31,0.03,397.14,5.0,0.04,65.0,105.0,0.04,18.18,466.0
72.53,0.02,266.21,6.6,0.03,78.0,105.0,0.07,12.92,644.0
71.24,0.02,250.15,5.2,0.03,29.0,104.0,0.06,18.98,497.0
70.97,0.03,532.13,5.6,0.04,66.0,104.0,0.09,14.19,536.0
70.81,0.02,399.39,4.7,0.03,49.0,104.0,0.02,12.74,448.0
70.54,0.02,383.51,5.8,0.03,77.0,104.0,0.03,20.19,568.0
69.67,0.03,312.99,5.3,0.04,67.0,104.0,0.19,12.34,513.0
69.06,0.02,310.01,5.3,0.03,65.0,104.0,0.03,11.39,508.0
66.9,0.02,244.97,5.3,0.04,41.0,102.0,0.13,8.88,506.0
66.35,0.03,227.79,5.2,0.03,56.0,102.0,0.07,15.94,494.0
65.71,0.02,321.37,3.8,0.03,30.0,102.0,0.02,8.52,363.0
65.22,0.02,470.55,4.3,0.03,71.0,102.0,1.46,10.63,431.0
64.63,0.03,424.27,3.7,0.03,33.0,102.0,0.03,10.76,360.0
64.21,0.03,503.27,4.0,0.03,81.0,102.0,0.72,10.32,396.0
63.62,0.02,363.33,3.6,0.03,52.0,102.0,0.16,11.75,356.0
63.2,0.03,403.12,3.7,0.03,62.0,102.0,0.03,10.49,367.0
62.77,0.02,390.81,3.8,0.03,39.0,102.0,0.03,11.0,375.0
62.42,0.02,510.09,4.4,0.03,69.0,102.0,0.72,12.5,436.0
62.04,0.02,369.57,3.6,0.03,52.0,102.0,0.04,16.12,356.0
61.73,0.02,421.2,3.9,0.03,92.0,102.0,2.16,11.92,388.0
61.28,0.02,353.51,3.5,0.03,38.0,102.0,0.02,10.45,344.0
60.94,0.02,430.68,3.9,0.03,74.0,102.0,0.27,9.64,388.0
60.66,0.02,379.72,3.0,0.03,41.0,102.0,0.02,8.38,297.0
60.38,0.02,384.43,3.9,0.03,71.0,102.0,1.64,12.67,397.0
60.01,0.03,344.43,3.5,0.03,36.0,102.0,0.06,14.33,351.0
59.73,0.02,476.76,3.9,0.03,76.0,102.0,0.07,13.8,382.0
59.45,0.02,399.77,4.0,0.03,44.0,102.0,0.04,13.9,399.0
59.17,0.03,427.31,4.3,0.03,83.0,102.0,0.07,8.44,426.0
58.88,0.02,268.75,3.4,0.03,41.0,102.0,0.03,8.71,335.0
58.7,0.02,460.63,4.5,0.03,86.0,102.0,0.01,12.04,457.0
58.47,0.03,388.93,3.5,0.03,43.0,102.0,0.03,9.88,341.0
58.29,0.02,506.77,4.0,0.03,73.0,102.0,0.03,9.68,402.0
58.07,0.02,300.31,3.6,0.03,30.0,102.0,0.07,8.58,358.0
57.83,0.03,437.95,3.7,0.03,76.0,102.0,0.04,9.82,366.0
57.59,0.02,243.78,3.2,0.03,29.0,102.0,0.06,11.73,314.0
57.47,0.02,381.88,4.1,0.03,67.0,102.0,0.03,8.58,413.0
57.31,0.03,252.92,3.3,0.04,37.0,102.0,0.06,10.16,320.0
57.17,0.02,477.28,3.9,0.03,73.0,102.0,0.04,9.74,390.0
56.99,0.02,413.35,3.1,0.03,54.0,102.0,0.04,10.47,302.0
56.3,0.03,524.34,3.7,0.03,67.0,101.0,0.01,10.57,365.0
56.2,0.02,378.19,3.7,0.03,40.0,101.0,0.16,10.11,366.0
56.06,0.02,292.16,4.4,0.03,79.0,101.0,0.03,12.43,446.0
55.88,0.03,426.46,3.4,0.03,44.0,101.0,0.14,9.24,334.0
55.74,0.02,590.08,4.3,0.03,81.0,101.0,0.04,9.76,434.0
55.54,0.02,470.85,3.6,0.03,33.0,101.0,0.17,10.24,362.0
55.45,0.03,327.06,3.8,0.03,71.0,101.0,0.01,11.3,385.0
55.31,0.02,451.43,3.4,0.03,34.0,101.0,0.04,15.43,333.0
55.19,0.02,462.88,4.1,0.03,80.0,101.0,0.06,9.78,422.0
55.05,0.03,537.77,3.6,0.03,45.0,101.0,0.04,9.43,352.0
54.96,0.02,310.47,4.0,0.03,75.0,101.0,0.03,8.7,405.0
54.81,0.02,450.43,3.7,0.03,42.0,101.0,0.04,17.42,362.0
54.7,0.03,626.32,4.1,0.03,77.0,101.0,0.07,15.26,411.0
54.54,0.02,471.12,3.5,0.03,35.0,101.0,0.04,10.28,346.0
54.43,0.02,547.28,4.1,0.03,81.0,101.0,0.07,9.07,417.0
54.33,0.03,432.18,3.8,0.03,43.0,101.0,0.03,12.4,377.0
54.23,0.02,473.1,4.1,0.03,87.0,101.0,0.06,10.47,415.0
54.18,0.02,402.71,3.5,0.03,42.0,101.0,0.02,10.34,344.0
54.1,0.03,609.08,3.8,0.03,80.0,101.0,0.08,11.86,388.0
53.94,0.02,418.17,3.5,0.03,39.0,101.0,0.04,9.17,351.0
53.91,0.02,689.18,4.2,0.03,77.0,101.0,0.07,10.71,420.0
53.81,0.03,417.94,3.4,0.03,35.0,101.0,0.03,11.02,339.0
53.75,0.02,516.99,3.8,0.03,79.0,101.0,0.02,10.54,387.0
53.68,0.02,438.62,3.5,0.03,47.0,101.0,0.04,9.03,353.0
53.61,0.03,646.56,3.8,0.03,69.0,101.0,0.04,9.24,385.0
53.54,0.02,402.12,3.4,0.03,30.0,101.0,0.03,9.93,343.0
53.48,0.02,773.12,3.7,0.03,87.0,101.0,0.07,12.17,375.0
53.42,0.03,439.93,3.3,0.04,37.0,101.0,0.03,9.35,329.0
53.39,0.02,537.9,3.9,0.03,69.0,101.0,0.07,10.04,400.0
53.29,0.02,610.26,3.2,0.03,44.0,101.0,0.03,10.88,325.0
53.26,0.03,540.23,4.0,0.04,85.0,101.0,0.22,9.33,410.0
53.19,0.02,416.84,3.1,0.03,38.0,101.0,0.03,8.99,313.0
53.16,0.02,402.37,4.3,0.03,92.0,101.0,0.25,11.38,446.0
53.08,0.03,456.56,3.3,0.03,36.0,101.0,0.05,17.26,331.0
53.04,0.02,506.28,3.6,0.03,74.0,101.0,0.06,14.42,368.0
52.98,0.02,500.93,3.5,0.03,40.0,101.0,0.07,10.35,351.0
52.89,0.03,464.89,3.8,0.03,85.0,101.0,0.06,9.45,393.0
52.87,0.02,417.68,3.3,0.03,34.0,101.0,0.02,13.74,331.0
52.86,0.02,551.23,4.1,0.03,88.0,101.0,0.28,10.83,412.0
52.79,0.03,455.18,3.4,0.03,46.0,101.0,0.04,13.52,349.0
52.74,0.02,11295.66,3.7,0.03,82.0,101.0,0.05,18.55,380.0
52.73,0.02,9067.58,3.1,0.03,46.0,101.0,0.01,11.76,311.0
55.76,123.23,381.06,3.5,0.43,70.0,107.0,0.04,11.75,347.0
